StationNumber,HourOfDay,Avg_Free_Bici,Avg_Free_Stand
69,2,21.979982593559615,2.6927763272410794
69,3,22.264577893820714,2.4012184508268057
69,4,21.60056258790436,3.111814345991561
69,5,22.54049295774648,2.1161971830985915
69,6,21.821015138023153,2.811219946571683
69,7,19.686015831134565,4.984168865435357
69,8,17.806818181818183,6.833916083916084
69,9,17.105833333333333,7.5325
69,10,16.181818181818183,8.522298456260721
69,11,8.53206454282168,16.318163011998344
69,12,13.008453085376162,11.692307692307692
69,13,13.11556420233463,11.747859922178987
69,14,11.193439865433136,13.53238015138772
69,15,12.36739864864865,12.355574324324325
69,16,13.577051926298157,11.115577889447236
69,17,17.657257391013864,7.310255553699682
69,18,14.496431403647899,10.077716098334655
69,19,15.254365983295369,9.451025056947609
69,20,17.035563082133784,7.651143099068586
69,21,17.862792574656982,6.839386602098466
69,22,18.606112054329373,6.076400679117148
69,23,19.29706390328152,5.380829015544041
70,0,1.968189233278956,14.84910277324633
70,1,1.458974358974359,15.358119658119659
70,2,1.122715404699739,15.69799825935596
70,3,1.0087032201914707,15.811140121845083
70,4,1.0471167369901546,15.80379746835443
70,5,1.0325704225352113,15.785211267605634
70,6,1.527159394479074,15.27159394479074
70,7,2.4564643799472297,14.370272647317503
70,8,5.034965034965035,11.793706293706293
70,9,9.225833333333334,7.615
70,10,10.711835334476843,6.115780445969126
70,11,13.725693007860984,2.67687215556475
70,12,11.704987320371936,5.131868131868132
70,13,14.081322957198443,2.8431906614785993
70,14,9.641715727502103,7.194280908326324
70,15,7.305743243243243,9.525337837837839
70,16,7.795644891122278,9.033500837520938
70,17,12.528979455486889,4.453315516953399
70,18,7.762886597938144,9.068992862807296
70,19,6.38800303720577,10.447987851176917
70,20,6.505503810330229,10.312447078746825
70,21,4.192897497982243,12.631154156577885
70,22,3.3429541595925296,13.470288624787775
70,23,2.6968911917098444,14.115716753022452
71,0,12.083197389885807,7.645187601957586
71,1,12.741880341880341,6.977777777777778
71,2,12.788511749347258,6.932985204525674
71,3,12.947780678851174,6.778067885117493
71,4,12.40084388185654,7.372714486638538
71,5,12.95862676056338,6.758802816901408
71,6,12.184327693677648,7.530721282279608
71,7,11.430079155672823,8.297273526824979
71,8,14.708041958041958,5.031468531468532
71,9,15.401666666666667,4.245833333333334
71,10,14.427958833619211,5.310463121783877
71,11,7.447248655357882,12.407943731899048
71,12,12.755705832628909,6.952662721893491
71,13,6.034630350194552,13.8431906614786
71,14,12.241379310344827,7.4995794785534065
71,15,12.460304054054054,7.269425675675675
71,16,12.948073701842546,6.775544388609715
71,17,13.796475697344246,6.175379989978286
71,18,9.914353687549564,9.64234734337827
71,19,10.453302961275627,9.287775246772968
71,20,10.29043183742591,9.436071126164267
71,21,10.153349475383374,9.586763518966908
71,22,11.51188455008489,8.202037351443124
71,23,11.822970639032816,7.895509499136442
72,0,12.853181076672104,1.8580750407830342
72,1,13.164102564102564,1.5324786324786326
72,2,13.556135770234986,1.1479547432550044
72,3,13.688424717145343,1.010443864229765
72,4,13.666666666666666,1.079465541490858
72,5,13.577464788732394,1.1232394366197183
72,6,13.334817453250222,1.3526268922528941
72,7,11.777484608619174,2.9129287598944593
72,8,6.47027972027972,8.25437062937063
72,9,4.1525,10.5975
72,10,3.0728987993138936,11.678387650085764
72,11,1.7223831195697146,13.157219693835334
72,12,2.447168216398986,12.311918850380389
72,13,2.595330739299611,12.289494163424125
72,14,5.155592935239698,9.59125315391085
72,15,5.7238175675675675,9.030405405405405
72,16,5.385259631490787,9.362646566164154
72,17,10.47010188742275,4.504676799732755
72,18,6.904044409199049,7.8366375892149085
72,19,8.387243735763098,6.363705391040243
72,20,9.771380186282812,4.954276037256562
72,21,10.958030669895077,3.7732041969330106
72,22,11.541595925297115,3.1748726655348047
72,23,12.189982728842832,2.5146804835924006
73,0,15.729200652528547,3.9086460032626427
73,1,17.15897435897436,2.4623931623931625
73,2,17.697127937336816,1.9373368146214098
73,3,18.14012184508268,1.4934725848563968
73,4,18.471870604781998,1.2250351617440225
73,5,17.921654929577464,1.7227112676056338
73,6,17.941228851291186,1.7025823686553874
73,7,17.218997361477573,2.400175901495163
73,8,14.607517482517483,5.0
73,9,11.645,7.955
73,10,9.25728987993139,10.366209262435678
73,11,3.693835333057509,16.12453454695904
73,12,6.326289095519865,13.30262045646661
73,13,7.529961089494163,12.302723735408561
73,14,6.609756097560975,13.021026072329688
73,15,7.13429054054054,12.49239864864865
73,16,7.374371859296482,12.252931323283082
73,17,4.38625354935694,15.576833138466677
73,18,8.597938144329897,10.986518636003172
73,19,10.633257403189067,9.048595292331056
73,20,10.899237933954277,8.735817104149026
73,21,12.4818401937046,7.158999192897498
73,22,13.699490662139219,5.930390492359932
73,23,14.848877374784111,4.775474956822107
74,0,14.056280587275694,5.656606851549755
74,1,14.834188034188035,4.858119658119658
74,2,15.420365535248042,4.2645778938207135
74,3,15.533507397737162,4.15230635335074
74,4,15.654008438818565,4.068213783403657
74,5,15.946302816901408,3.7350352112676055
74,6,15.613535173642031,4.067675868210151
74,7,14.67018469656992,4.985048372911169
74,8,11.259615384615385,8.396853146853147
74,9,9.01,10.609166666666667
74,10,7.823327615780446,11.865351629502573
74,11,5.727761688043029,14.127016963177493
74,12,5.704142011834319,14.021978021978022
74,13,2.4120622568093384,17.460700389105057
74,14,5.867956265769554,13.844407064760302
74,15,6.243243243243243,13.46114864864865
74,16,6.186767169179229,13.510887772194305
74,17,11.471438115917822,7.596375480207115
74,18,7.850118953211736,11.74781919111816
74,19,9.400911161731207,10.331055429005316
74,20,10.521591871295513,9.171888230313295
74,21,11.883777239709444,7.821630347054076
74,22,12.19269949066214,7.49151103565365
74,23,13.164075993091537,6.524179620034542
75,0,17.39885807504078,7.171288743882545
75,1,19.157264957264957,5.383760683760684
75,2,19.690165361183638,4.882506527415144
75,3,19.678851174934724,4.899912967798086
75,4,19.473277074542896,5.019690576652602
75,5,19.637323943661972,4.926056338028169
75,6,18.514692787177204,6.054318788958148
75,7,17.17414248021108,7.370272647317502
75,8,13.516608391608392,11.027972027972028
75,9,10.088333333333333,14.465833333333334
75,10,7.747855917667239,16.858490566037737
75,11,8.492345883326438,16.34009102192801
75,12,6.475908706677937,18.201183431952664
75,13,7.477431906614786,17.382101167315174
75,14,6.629100084104289,18.03784693019344
75,15,6.497466216216216,18.179054054054053
75,16,6.635678391959799,18.03182579564489
75,17,4.266494070486053,20.70085184566561
75,18,8.02934179222839,16.629659000793023
75,19,7.73120728929385,16.946089597570236
75,20,9.353090601185436,15.264182895850974
75,21,12.760290556900726,11.811945117029863
75,22,15.296264855687607,9.308149405772495
75,23,16.905008635578582,7.672711571675302
76,0,14.66394779771615,3.6623164763458402
76,1,15.321367521367522,2.966666666666667
76,2,15.663185378590079,2.647519582245431
76,3,15.938207136640557,2.379460400348129
76,4,15.757383966244726,2.426863572433193
76,5,16.274647887323944,2.058098591549296
76,6,16.25645592163847,2.0650044523597506
76,7,15.279683377308707,3.0167106420404575
76,8,10.366258741258742,7.90472027972028
76,9,7.9225,10.3175
76,10,7.439965694682676,10.845626072041167
76,11,6.458419528340919,12.22920976417046
76,12,6.635672020287405,11.757396449704142
76,13,10.008171206225681,8.722957198443579
76,14,8.285954583683768,10.13372582001682
76,15,7.8800675675675675,10.47972972972973
76,16,8.025125628140703,10.338358458961475
76,17,10.774344412894605,8.165441790546183
76,18,8.418715305313244,9.863600317208565
76,19,9.203492786636295,9.230827638572514
76,20,10.436071126164267,7.906858594411515
76,21,12.514931396287329,5.827280064568201
76,22,13.274193548387096,5.026315789473684
76,23,14.105354058721934,4.194300518134715
77,0,11.959216965742252,7.83115823817292
77,1,12.699145299145298,7.084615384615384
77,2,13.160139251523063,6.623150565709312
77,3,13.381201044386422,6.392515230635335
77,4,12.939521800281295,6.713783403656821
77,5,13.94894366197183,5.821302816901408
77,6,13.983971504897596,5.7898486197684775
77,7,12.867194371152154,6.891820580474934
77,8,9.656468531468532,10.085664335664335
77,9,7.5025,12.296666666666667
77,10,6.204974271012007,13.59605488850772
77,11,3.1625982623086473,16.743069921390152
77,12,5.063398140321217,14.74218089602705
77,13,4.572373540856031,15.33774319066148
77,14,6.284272497897393,13.519764507989908
77,15,6.744087837837838,13.058277027027026
77,16,6.5,13.300670016750418
77,17,1.5471020544513112,18.43210288959412
77,18,6.775574940523394,13.030134813639968
77,19,8.007593014426728,11.816249050873196
77,20,7.747671464860288,12.04995766299746
77,21,9.455205811138015,10.349475383373688
77,22,10.468590831918506,9.3106960950764
77,23,11.087219343696027,8.691709844559586
78,0,7.454323001631321,12.35725938009788
78,1,6.579487179487179,13.23076923076923
78,2,6.128807658833768,13.686684073107049
78,3,5.724978241949521,14.084421235857267
78,4,4.90787623066104,14.905063291139241
78,5,5.367957746478873,14.450704225352112
78,6,5.3855743544078365,14.412288512911843
78,7,5.318381706244503,14.488126649076516
78,8,5.601398601398602,14.191433566433567
78,9,6.363333333333333,13.425
78,10,6.343910806174957,13.43138936535163
78,11,11.325196524617294,8.569714522134879
78,12,6.5638207945900255,13.249366018596788
78,13,5.897665369649806,14.00544747081712
78,14,8.096719932716569,11.743481917577796
78,15,8.358108108108109,11.480574324324325
78,16,7.942211055276382,11.90033500837521
78,17,2.520628027392684,17.462919659261733
78,18,7.068199841395717,12.766058683584458
78,19,7.842065299924069,12.001518602885346
78,20,10.177815410668925,9.640135478408128
78,21,10.560936238902341,9.2590799031477
78,22,10.935483870967742,8.864176570458405
78,23,9.590673575129534,10.208981001727116
79,0,6.831973898858075,12.769983686786297
79,1,6.9623931623931625,12.667521367521367
79,2,6.344647519582246,13.281984334203655
79,3,5.970409051348999,13.660574412532638
79,4,4.985232067510548,14.718002812939522
79,5,5.524647887323944,14.109154929577464
79,6,5.504897595725734,14.116651825467498
79,7,6.253298153034301,13.383465259454706
79,8,7.455419580419581,12.201923076923077
79,9,8.62,11.060833333333333
79,10,7.740994854202401,11.94253859348199
79,11,11.311543235415805,8.533719486967314
79,12,6.888419273034658,12.79374471682164
79,13,11.126070038910505,7.164591439688716
79,14,7.72497897392767,11.975609756097562
79,15,7.377533783783784,12.309121621621621
79,16,6.501675041876047,13.180067001675042
79,17,1.4802906296976783,18.49014531484884
79,18,5.099127676447264,14.60904044409199
79,19,5.460895975702353,14.264236902050113
79,20,6.961896697713802,12.721422523285352
79,21,7.213882163034706,12.468119451170299
79,22,7.775891341256367,11.892190152801358
79,23,7.5975820379965455,12.044041450777202
80,0,5.4820554649265905,19.259380097879284
80,1,4.747863247863248,19.985470085470084
80,2,4.300261096605744,20.432550043516102
80,3,4.116623150565709,20.612706701479546
80,4,3.5225035161744023,21.260900140646974
80,5,4.0,20.722711267605632
80,6,4.061442564559217,20.672306322350845
80,7,7.631486367634125,17.12576956904134
80,8,12.616258741258742,12.138986013986013
80,9,14.0075,10.7225
80,10,14.54459691252144,10.1852487135506
80,11,17.016549441456352,7.861398427803062
80,12,15.79374471682164,8.95519864750634
80,13,15.091828793774319,9.79182879377432
80,14,11.457527333894028,13.275862068965518
80,15,7.780405405405405,16.947635135135137
80,16,7.6038525963149075,17.12897822445561
80,17,5.343243694671789,19.63019876398864
80,18,10.520222045995242,14.217287866772402
80,19,13.550493545937737,11.20501138952164
80,20,10.826418289585098,13.88823031329382
80,21,8.973365617433414,15.729620661824052
80,22,7.614601018675722,17.123089983022073
80,23,6.539723661485319,18.192573402417963
81,0,4.291190864600326,15.608482871125611
81,1,3.830769230769231,16.066666666666666
81,2,3.8085291557876415,16.08703220191471
81,3,4.097476066144473,15.794604003481288
81,4,4.70464135021097,15.10618846694796
81,5,4.063380281690141,15.838908450704226
81,6,3.9821905609973287,15.920747996438113
81,7,5.473175021987687,14.421284080914688
81,8,8.753496503496503,11.140734265734265
81,9,10.456666666666667,9.433333333333334
81,10,10.355917667238423,9.533447684391081
81,11,9.935457178320231,10.00703351261895
81,12,9.469991546914624,10.441251056635672
81,13,6.388326848249028,13.543579766536965
81,14,7.363330529857023,12.551724137931034
81,15,4.633445945945946,15.285472972972974
81,16,4.208542713567839,15.712730318257956
81,17,4.0139468849173205,15.977785201269418
81,18,4.961141950832673,14.95400475812847
81,19,5.044039483675019,14.873955960516325
81,20,5.2303132938187975,14.669771380186283
81,21,4.803066989507667,15.10088781275222
81,22,4.897283531409168,15.00169779286927
81,23,4.476683937823834,15.421416234887737
82,0,4.588091353996737,9.21125611745514
82,1,3.516239316239316,10.288034188034189
82,2,3.2941688424717146,10.51348999129678
82,3,3.0565709312445604,10.750217580504787
82,4,2.850210970464135,10.924050632911392
82,5,2.914612676056338,10.879401408450704
82,6,3.0943900267141586,10.711487088156723
82,7,3.578715919085312,10.218997361477573
82,8,3.451923076923077,10.34527972027972
82,9,2.6058333333333334,11.189166666666667
82,10,3.641509433962264,10.191252144082332
82,11,2.9391808026479107,10.974762101779065
82,12,4.430262045646661,9.39475908706678
82,13,4.841634241245136,9.076264591439688
82,14,3.4953742640874683,10.328006728343146
82,15,3.6309121621621623,10.1875
82,16,3.6122278056951425,10.202680067001674
82,17,1.2178052446968433,12.763738099214965
82,18,3.2775574940523393,10.471054718477399
82,19,3.5998481397114657,10.222475322703113
82,20,4.178662150719729,9.62320067739204
82,21,5.0742534301856335,8.734463276836157
82,22,5.483870967741935,8.30730050933786
82,23,4.8929188255613125,8.897236614853195
83,0,2.9510603588907016,21.70309951060359
83,1,2.7324786324786325,21.90940170940171
83,2,2.4917319408181027,22.148825065274153
83,3,2.909486510008703,21.73107049608355
83,4,2.5724331926863573,22.044303797468356
83,5,2.7816901408450705,21.867957746478872
83,6,2.8753339269813,21.764915405164736
83,7,4.202286719437115,20.455584872471416
83,8,10.024475524475525,14.626748251748252
83,9,12.736666666666666,11.914166666666667
83,10,13.376500857632934,11.213550600343053
83,11,13.466280513032686,11.345055854364915
83,12,13.08706677937447,11.546069315300084
83,13,9.464591439688716,15.35058365758755
83,14,7.8931875525651805,16.723296888141295
83,15,9.514358108108109,15.107263513513514
83,16,10.711892797319933,13.896984924623116
83,17,8.069483881743778,16.889761149156506
83,18,7.341792228390166,17.291831879460744
83,19,7.142748671222475,17.516324981017465
83,20,5.1820491109229465,19.465707027942422
83,21,4.214689265536723,20.44229217110573
83,22,3.8769100169779285,20.776740237691
83,23,3.459412780656304,21.18566493955095
84,0,11.151646447140381,3.6447140381282495
84,1,12.022768670309654,2.768670309653916
84,2,12.460538532961932,2.3361188486536677
84,3,12.707520891364902,2.085422469823584
84,4,12.420429311621021,2.4108068097705404
84,5,12.916353383458647,1.8712406015037595
84,6,12.858365019011407,1.9239543726235742
84,7,12.72539831302718,2.049671977507029
84,8,11.37732342007435,3.3940520446096656
84,9,9.27763041556145,5.469496021220159
84,10,8.658135283363803,6.118829981718465
84,11,6.9590618336887,7.950533049040512
84,12,7.546354635463547,7.275427542754276
84,13,6.652922337870296,8.27181745396317
84,14,8.128916741271262,6.687555953446732
84,15,8.247302158273381,6.571043165467626
84,16,8.714795008912656,6.093582887700535
84,17,9.432579185520362,5.365610859728506
84,18,9.207041072925398,5.548197820620285
84,19,8.903923138510809,5.918334667734188
84,20,10.349505840071878,4.444743935309973
84,21,11.2399658411614,3.5533731853116994
84,22,11.268468468468468,3.516216216216216
84,23,11.276051188299817,3.5073126142595976
85,0,2.229200652528548,20.52283849918434
85,1,2.1974358974358976,20.545299145299147
85,2,2.052219321148825,20.691035683202784
85,3,2.163620539599652,20.583115752828547
85,4,1.9760900140646975,20.79957805907173
85,5,2.1382042253521125,20.612676056338028
85,6,2.2564559216384685,20.487088156723065
85,7,3.841688654353562,18.901495162708883
85,8,8.228146853146853,14.524475524475525
85,9,11.735,10.948333333333334
85,10,12.109777015437393,10.620926243567753
85,11,11.608191973520894,11.263136119155979
85,12,10.462383770076078,12.273879966187659
85,13,8.536186770428015,14.342412451361868
85,14,7.39529015979815,15.335576114381833
85,15,6.13429054054054,16.61570945945946
85,16,6.006700167504188,16.74455611390285
85,17,11.305829296809755,11.668698847502924
85,18,4.283108643933386,18.304520222045994
85,19,2.9696279422930902,19.799544419134396
85,20,3.100762066045724,19.65198983911939
85,21,2.70137207425343,20.023405972558514
85,22,2.67911714770798,20.06621392190153
85,23,2.558721934369603,20.187392055267704
86,0,9.974714518760196,9.778140293637847
86,1,10.602564102564102,9.152136752136752
86,2,11.11923411662315,8.634464751958225
86,3,11.303742384682332,8.454308093994777
86,4,11.680731364275669,8.135021097046414
86,5,10.924295774647888,8.83362676056338
86,6,10.702582368655387,9.061442564559217
86,7,10.623570800351803,9.110817941952506
86,8,10.229895104895105,9.530594405594405
86,9,8.895833333333334,10.8125
86,10,8.232418524871354,11.499142367066895
86,11,5.278030616466694,14.580057923045096
86,12,7.562975486052409,12.137785291631445
86,13,7.509727626459144,12.3715953307393
86,14,7.865433137089991,11.875525651808243
86,15,7.521114864864865,12.20608108108108
86,16,7.051926298157454,12.668341708542714
86,17,3.397695005846,16.57416068147653
86,18,6.762093576526566,12.86122125297383
86,19,8.28549734244495,11.466970387243736
86,20,7.320914479254869,12.423370025402201
86,21,8.238902340597257,11.51089588377724
86,22,8.69269949066214,11.061969439728353
86,23,9.417962003454232,10.328151986183075
87,0,1.2398042414355628,31.650081566068515
87,1,1.2538461538461538,31.634188034188035
87,2,1.2245430809399478,31.665796344647518
87,3,1.207136640557006,31.684943429068756
87,4,1.1652601969057665,31.663853727144865
87,5,1.2517605633802817,31.653169014084508
87,6,1.373107747105966,31.527159394479074
87,7,3.103781882145998,29.795954265611257
87,8,14.774475524475525,18.13374125874126
87,9,17.53,15.314166666666667
87,10,16.544596912521442,16.346483704974272
87,11,20.226313611915597,12.718659495242036
87,12,15.6770921386306,17.212172442941675
87,13,18.464980544747082,14.486770428015564
87,14,8.735071488645922,24.159798149705637
87,15,3.8690878378378377,29.01689189189189
87,16,4.483249581239531,28.384422110552762
87,17,3.1375480207115416,28.947302488725573
87,18,4.730372720063442,28.03727200634417
87,19,2.835231586940015,30.043280182232348
87,20,2.472480948348857,30.410668924640134
87,21,1.9991928974979822,30.88781275221953
87,22,1.6035653650254669,31.27843803056027
87,23,1.3678756476683938,31.51727115716753
88,0,1.3858075040783033,38.36541598694943
88,1,1.2769230769230768,38.51111111111111
88,2,1.2550043516100957,38.527415143603136
88,3,1.246301131418625,38.53524804177545
88,4,1.379746835443038,38.43389592123769
88,5,1.5026408450704225,38.27552816901409
88,6,1.8138913624220836,37.96616206589493
88,7,1.9542656112576957,37.83025505716799
88,8,5.2526223776223775,34.53146853146853
88,9,9.706666666666667,30.061666666666667
88,10,11.880789022298456,27.895368782161235
88,11,10.515928837401738,29.37649979313198
88,12,13.534234995773458,26.24852071005917
88,13,11.729571984435797,28.168093385214007
88,14,9.6013456686291,30.170731707317074
88,15,7.325168918918919,32.455236486486484
88,16,7.910385259631491,31.87102177554439
88,17,9.744195757474529,29.332386838149322
88,18,6.021411578112609,33.7137192704203
88,19,4.680334092634776,35.007593014426725
88,20,3.4445385266723116,36.32430143945809
88,21,2.280871670702179,37.4955609362389
88,22,1.9405772495755518,37.84889643463497
88,23,1.575993091537133,38.20639032815198
89,0,2.3784665579119086,27.40701468189233
89,1,2.352991452991453,27.427350427350426
89,2,2.3472584856396868,27.440382941688426
89,3,2.3315926892950394,27.45691906005222
89,4,2.0914205344585093,27.734177215189874
89,5,2.3494718309859155,27.429577464788732
89,6,2.676758682101514,27.10507569011576
89,7,3.2313104661389622,26.537379067722075
89,8,8.225524475524475,21.554195804195803
89,9,12.345833333333333,17.404166666666665
89,10,13.797598627787307,15.987993138936535
89,11,12.56930078609847,17.328092676872156
89,12,13.72442941673711,16.0676246830093
89,13,10.19805447470817,19.710505836575877
89,14,9.144659377628258,20.650126156433977
89,15,6.824324324324325,22.96283783783784
89,16,6.742043551088777,23.04103852596315
89,17,5.137798563554368,24.84040420911976
89,18,5.22680412371134,24.502775574940525
89,19,4.2277904328018225,25.577069096431284
89,20,3.8653683319220997,25.914479254868755
89,21,3.343825665859564,26.406779661016948
89,22,3.171477079796265,26.60780984719864
89,23,2.7487046632124352,27.035405872193436
90,0,4.02120717781403,35.67944535073409
90,1,3.5367521367521366,36.14871794871795
90,2,3.44473455178416,36.24543080939948
90,3,3.5013054830287205,36.18711923411662
90,4,2.807313642756681,36.909985935302394
90,5,3.444542253521127,36.256161971830984
90,6,3.5342831700801423,36.17097061442565
90,7,4.298153034300792,35.40985048372911
90,8,7.54020979020979,32.15559440559441
90,9,11.021666666666667,28.664166666666667
90,10,14.373070325900514,25.340480274442537
90,11,15.56930078609847,24.290856433595366
90,12,14.74218089602705,24.972104818258664
90,13,9.832295719844359,30.03307392996109
90,14,9.908326324642557,29.785534062237176
90,15,9.745777027027026,29.951013513513512
90,16,9.108040201005025,30.581239530988274
90,17,4.4638383163520965,35.50484382829464
90,18,7.89928628072958,31.755749405233942
90,19,6.099468488990129,33.627942293090356
90,20,5.85774767146486,33.83488569009314
90,21,4.8942695722356735,34.81275221953188
90,22,4.869269949066214,34.82342954159593
90,23,4.183937823834197,35.50345423143351
91,0,10.712071778140293,4.169657422512235
91,1,10.800854700854702,4.072649572649572
91,2,10.924281984334204,3.950391644908616
91,3,10.986945169712794,3.8912097476066143
91,4,11.070323488045007,3.753867791842475
91,5,10.546654929577464,4.324823943661972
91,6,10.172751558325913,4.6856634016028496
91,7,9.155672823218998,5.706244503078276
91,8,7.8522727272727275,6.994755244755245
91,9,7.554166666666666,7.305833333333333
91,10,7.204974271012007,7.65008576329331
91,11,4.045097227968556,10.887050062060405
91,12,7.401521555367709,7.459002535925613
91,13,6.682101167315175,8.264202334630351
91,14,7.194280908326324,7.697224558452481
91,15,7.701858108108108,7.1858108108108105
91,16,7.798994974874372,7.088777219430486
91,17,7.96358777350927,7.025304827125439
91,18,7.417922283901666,7.472640761300555
91,19,7.619589977220957,7.2748671222475325
91,20,8.573243014394581,6.308213378492803
91,21,9.095238095238095,5.786117836965294
91,22,9.924448217317487,4.950764006791172
91,23,10.431778929188255,4.442141623488774
92,0,5.685154975530179,14.123164763458401
92,1,5.723076923076923,14.061538461538461
92,2,5.371627502175805,14.412532637075717
92,3,5.308093994778068,14.475195822454308
92,4,5.368495077355837,14.368495077355837
92,5,5.544014084507042,14.235915492957746
92,6,5.2520035618878005,14.52626892252894
92,7,6.205804749340369,13.573438874230431
92,8,8.052447552447552,11.722902097902098
92,9,8.9175,10.8475
92,10,9.25385934819897,10.54631217838765
92,11,9.34009102192801,10.052130740587506
92,12,7.704987320371936,12.113271344040575
92,13,3.8081712062256807,16.115953307392996
92,14,6.434819175777965,13.394449116904962
92,15,5.733952702702703,14.077702702702704
92,16,5.769681742043551,14.047738693467336
92,17,0.558877568064139,19.422916318690497
92,18,5.525773195876289,14.241871530531323
92,19,6.602126044039483,13.009870918754746
92,20,6.223539373412362,13.581710414902625
92,21,6.309927360774818,13.502824858757062
92,22,6.5916808149405774,13.221561969439728
92,23,6.5025906735751295,13.301381692573402
93,0,28.058727569331158,9.283034257748776
93,1,29.44871794871795,7.858119658119658
93,2,29.312445604873805,7.99390774586597
93,3,29.007832898172325,8.29590948651001
93,4,29.629395218002813,7.687060478199719
93,5,28.79225352112676,8.47887323943662
93,6,28.390026714158505,8.869991095280499
93,7,27.088830255057168,10.162708883025505
93,8,21.396853146853147,15.902972027972028
93,9,16.918333333333333,20.330833333333334
93,10,14.79073756432247,22.59433962264151
93,11,13.261894911046753,24.47248655357882
93,12,12.848689771766695,24.62130177514793
93,13,15.508171206225681,22.24396887159533
93,14,15.081581160639193,22.37426408746846
93,15,14.73902027027027,22.72804054054054
93,16,13.631490787269682,23.798994974874372
93,17,18.483380658092535,19.4590780023384
93,18,14.772402854877082,22.445678033306898
93,19,17.73120728929385,19.737281700835233
93,20,19.922099915325994,17.46740050804403
93,21,23.958030669895077,13.432606941081517
93,22,26.794567062818338,10.53904923599321
93,23,28.17098445595855,9.152849740932643
94,0,13.102773246329527,6.584828711256117
94,1,13.18034188034188,6.494017094017094
94,2,12.978241949521323,6.695387293298521
94,3,12.77023498694517,6.908616187989556
94,4,12.355133614627286,7.198312236286919
94,5,12.75088028169014,6.941021126760563
94,6,12.70080142475512,6.9813000890471955
94,7,12.386983289357959,7.264731750219877
94,8,9.354895104895105,10.29458041958042
94,9,9.540833333333333,9.961666666666666
94,10,9.31303602058319,10.336192109777015
94,11,6.752999586263964,13.080264791063302
94,12,7.782755705832629,11.901098901098901
94,13,12.960311284046693,5.8727626459143965
94,14,8.265769554247267,11.439024390243903
94,15,9.041385135135135,10.662162162162161
94,16,9.918760469011726,9.765494137353434
94,17,5.468014030399198,14.50242191414732
94,18,10.275971451229184,9.446471054718478
94,19,10.522399392558846,9.198936977980258
94,20,10.501270110076206,9.185436071126164
94,21,11.342211460855529,8.347861178369653
94,22,12.813242784380305,6.862478777589134
94,23,13.212435233160623,6.463730569948186
95,0,6.6835236541598695,26.049755301794452
95,1,6.5256410256410255,26.195726495726497
95,2,6.323759791122716,26.405570060922543
95,3,6.3115752828546565,26.429068755439513
95,4,6.357946554149086,26.336849507735582
95,5,6.448943661971831,26.2931338028169
95,6,6.63579697239537,26.110418521816563
95,7,6.88830255057168,25.87598944591029
95,8,11.337412587412587,21.420454545454547
95,9,15.670833333333333,17.0825
95,10,17.845626072041167,14.914236706689536
95,11,9.723624327678941,23.162184526272238
95,12,17.590870667793745,15.171597633136095
95,13,11.085603112840467,21.794941634241244
95,14,13.23380992430614,19.48023549201009
95,15,14.162162162162161,18.539695945945947
95,16,15.797319932998326,16.901172529313232
95,17,14.9868882578921,17.982211458159345
95,18,12.992862807295797,19.78112609040444
95,19,12.310554290053151,20.47380410022779
95,20,8.82133784928027,23.925486875529213
95,21,7.524616626311541,25.228410008071027
95,22,7.009337860780985,25.73344651952462
95,23,6.886873920552677,25.85405872193437
96,0,14.039151712887438,6.645187601957586
96,1,13.266666666666667,7.4222222222222225
96,2,12.628372497824195,8.06875543951262
96,3,12.21758050478677,8.483028720626631
96,4,12.234177215189874,8.436005625879044
96,5,12.039612676056338,8.653169014084508
96,6,11.499554764024934,9.195013357079253
96,7,10.65259454705365,10.034300791556728
96,8,7.722027972027972,12.975524475524475
96,9,6.973333333333334,13.693333333333333
96,10,7.025728987993139,13.677530017152659
96,11,6.349606950765412,14.51510136532892
96,12,6.428571428571429,14.282333051563821
96,13,4.349027237354085,16.52217898832685
96,14,8.412952060555089,12.306980656013456
96,15,8.82179054054054,11.911317567567568
96,16,8.139865996649917,12.595477386934673
96,17,8.898864205779189,11.172122933021546
96,18,9.178429817605075,11.443298969072165
96,19,11.071374335611237,9.676537585421412
96,20,12.832345469940728,7.885690093141406
96,21,15.541565778853915,5.1791767554479415
96,22,16.198641765704583,4.517826825127335
96,23,15.295336787564766,5.396373056994818
97,0,15.436378466557912,7.1721044045677
97,1,15.128205128205128,7.505982905982906
97,2,14.462140992167102,8.171453437771975
97,3,13.870322019147084,8.765013054830288
97,4,12.614627285513361,10.063291139240507
97,5,13.57394366197183,9.068661971830986
97,6,13.229741763134461,9.408726625111308
97,7,12.275285839929639,10.361477572559366
97,8,9.963286713286713,12.681818181818182
97,9,9.506666666666666,13.081666666666667
97,10,8.089193825042882,14.588336192109777
97,11,7.552751344642118,15.290442697558957
97,12,6.306001690617075,16.373626373626372
97,13,4.603112840466926,18.25252918287938
97,14,7.146341463414634,15.524810765349033
97,15,7.465371621621622,15.205236486486486
97,16,7.291457286432161,15.38107202680067
97,17,3.3627860364122264,19.604058794053785
97,18,6.509119746233148,15.989690721649485
97,19,8.006074411541382,14.675018982536066
97,20,8.463166807790008,14.176121930567316
97,21,11.454398708635997,11.200161420500404
97,22,14.52716468590832,8.101018675721562
97,23,15.57426597582038,7.036269430051814
98,0,11.707993474714518,3.1704730831973897
